"","x"
"14415","ZER1"
"14416","ZFAND1"
"14417","ZFAND2A"
"14418","ZFAND2B"
"14419","ZFAND3"
"14420","ZFAND4"
"14421","ZFAND6"
"14422","ZFAT"
"14423","ZFHX2"
"14424","ZFHX3"
"14425","ZFHX4"
"14426","ZFP1"
"14427","ZFP14"
"14428","ZFP2"
"14429","ZFP28"
"14430","ZFP3"
"14431","ZFP30"
"14432","ZFP36L1"
"14433","ZFP36L2"
"14434","ZFP37"
"14435","ZFP41"
"14436","ZFP42"
"14437","ZFP57"
"14438","ZFP62"
"14439","ZFP64"
"14440","ZFP69"
"14441","ZFP82"
"14442","ZFP92"
"14443","ZFPL1"
"14444","ZFPM1"
"14445","ZFPM2"
"14446","ZFR2"
"14447","ZFX"
"14448","ZFYVE1"
"14449","ZFYVE16"
"14450","ZFYVE19"
"14451","ZFYVE20"
"14452","ZFYVE21"
"14453","ZFYVE26"
"14454","ZFYVE27"
"14455","ZFYVE28"
"14456","ZFYVE9"
"14457","ZG16"
"14458","ZG16B"
"14459","ZGLP1"
"14460","ZGPAT"
"14461","ZHX1"
"14462","ZHX2"
"14463","ZHX3"
"14464","ZIC1"
"14465","ZIC2"
"14466","ZIC3"
"14467","ZIC4"
"14468","ZIC5"
"14469","ZIK1"
"14470","ZIM3"
"14471","ZKSCAN1"
"14472","ZKSCAN2"
"14473","ZKSCAN3"
"14474","ZKSCAN4"
"14475","ZKSCAN5"
"14476","ZKSCAN7"
"14477","ZKSCAN8"
"14478","ZMAT3"
"14479","ZMAT4"
"14480","ZMIZ2"
"14481","ZMPSTE24"
"14482","ZMYM1"
"14483","ZMYM2"
"14484","ZMYM3"
"14485","ZMYM4"
"14486","ZMYM5"
"14487","ZMYM6"
"14488","ZMYM6NB"
"14489","ZMYND10"
"14490","ZMYND12"
"14491","ZMYND15"
"14492","ZMYND19"
"14493","ZNF10"
"14494","ZNF100"
"14495","ZNF101"
"14496","ZNF106"
"14497","ZNF107"
"14498","ZNF112"
"14499","ZNF117"
"14500","ZNF12"
"14501","ZNF121"
"14502","ZNF124"
"14503","ZNF132"
"14504","ZNF133"
"14505","ZNF134"
"14506","ZNF135"
"14507","ZNF136"
"14508","ZNF138"
"14509","ZNF14"
"14510","ZNF140"
"14511","ZNF141"
"14512","ZNF146"
"14513","ZNF154"
"14514","ZNF155"
"14515","ZNF157"
"14516","ZNF16"
"14517","ZNF160"
"14518","ZNF165"
"14519","ZNF169"
"14520","ZNF17"
"14521","ZNF174"
"14522","ZNF175"
"14523","ZNF177"
"14524","ZNF18"
"14525","ZNF180"
"14526","ZNF181"
"14527","ZNF182"
"14528","ZNF185"
"14529","ZNF189"
"14530","ZNF19"
"14531","ZNF195"
"14532","ZNF197"
"14533","ZNF2"
"14534","ZNF20"
"14535","ZNF200"
"14536","ZNF202"
"14537","ZNF205"
"14538","ZNF208"
"14539","ZNF211"
"14540","ZNF212"
"14541","ZNF213"
"14542","ZNF214"
"14543","ZNF215"
"14544","ZNF219"
"14545","ZNF22"
"14546","ZNF221"
"14547","ZNF222"
"14548","ZNF223"
"14549","ZNF224"
"14550","ZNF225"
"14551","ZNF226"
"14552","ZNF227"
"14553","ZNF229"
"14554","ZNF23"
"14555","ZNF230"
"14556","ZNF232"
"14557","ZNF233"
"14558","ZNF234"
"14559","ZNF235"
"14560","ZNF239"
"14561","ZNF24"
"14562","ZNF248"
"14563","ZNF25"
"14564","ZNF250"
"14565","ZNF251"
"14566","ZNF253"
"14567","ZNF254"
"14568","ZNF256"
"14569","ZNF257"
"14570","ZNF26"
"14571","ZNF260"
"14572","ZNF263"
"14573","ZNF264"
"14574","ZNF267"
"14575","ZNF268"
"14576","ZNF273"
"14577","ZNF275"
"14578","ZNF276"
"14579","ZNF277"
"14580","ZNF280A"
"14581","ZNF280C"
"14582","ZNF280D"
"14583","ZNF281"
"14584","ZNF282"
"14585","ZNF283"
"14586","ZNF284"
"14587","ZNF285"
"14588","ZNF287"
"14589","ZNF292"
"14590","ZNF296"
"14591","ZNF3"
"14592","ZNF30"
"14593","ZNF302"
"14594","ZNF304"
"14595","ZNF311"
"14596","ZNF317"
"14597","ZNF318"
"14598","ZNF319"
"14599","ZNF32"
"14600","ZNF322"
"14601","ZNF324"
"14602","ZNF324B"
"14603","ZNF326"
"14604","ZNF330"
"14605","ZNF331"
"14606","ZNF333"
"14607","ZNF334"
"14608","ZNF337"
"14609","ZNF34"
"14610","ZNF341"
"14611","ZNF343"
"14612","ZNF345"
"14613","ZNF346"
"14614","ZNF347"
"14615","ZNF35"
"14616","ZNF350"
"14617","ZNF354A"
"14618","ZNF354B"
"14619","ZNF354C"
"14620","ZNF365"
"14621","ZNF366"
"14622","ZNF367"
"14623","ZNF37A"
"14624","ZNF382"
"14625","ZNF383"
"14626","ZNF384"
"14627","ZNF385A"
"14628","ZNF385B"
"14629","ZNF385D"
"14630","ZNF391"
"14631","ZNF394"
"14632","ZNF396"
"14633","ZNF397"
"14634","ZNF398"
"14635","ZNF408"
"14636","ZNF41"
"14637","ZNF410"
"14638","ZNF414"
"14639","ZNF415"
"14640","ZNF416"
"14641","ZNF417"
"14642","ZNF418"
"14643","ZNF419"
"14644","ZNF420"
"14645","ZNF423"
"14646","ZNF425"
"14647","ZNF426"
"14648","ZNF428"
"14649","ZNF429"
"14650","ZNF43"
"14651","ZNF430"
"14652","ZNF431"
"14653","ZNF432"
"14654","ZNF433"
"14655","ZNF436"
"14656","ZNF438"
"14657","ZNF439"
"14658","ZNF44"
"14659","ZNF440"
"14660","ZNF441"
"14661","ZNF442"
"14662","ZNF443"
"14663","ZNF444"
"14664","ZNF446"
"14665","ZNF449"
"14666","ZNF45"
"14667","ZNF451"
"14668","ZNF454"
"14669","ZNF460"
"14670","ZNF461"
"14671","ZNF462"
"14672","ZNF467"
"14673","ZNF468"
"14674","ZNF470"
"14675","ZNF471"
"14676","ZNF473"
"14677","ZNF474"
"14678","ZNF479"
"14679","ZNF48"
"14680","ZNF480"
"14681","ZNF483"
"14682","ZNF484"
"14683","ZNF485"
"14684","ZNF486"
"14685","ZNF487"
"14686","ZNF488"
"14687","ZNF490"
"14688","ZNF491"
"14689","ZNF492"
"14690","ZNF493"
"14691","ZNF496"
"14692","ZNF497"
"14693","ZNF500"
"14694","ZNF501"
"14695","ZNF502"
"14696","ZNF503"
"14697","ZNF506"
"14698","ZNF507"
"14699","ZNF511"
"14700","ZNF512"
"14701","ZNF513"
"14702","ZNF514"
"14703","ZNF518B"
"14704","ZNF519"
"14705","ZNF521"
"14706","ZNF524"
"14707","ZNF526"
"14708","ZNF527"
"14709","ZNF528"
"14710","ZNF529"
"14711","ZNF530"
"14712","ZNF532"
"14713","ZNF534"
"14714","ZNF536"
"14715","ZNF540"
"14716","ZNF543"
"14717","ZNF546"
"14718","ZNF547"
"14719","ZNF548"
"14720","ZNF549"
"14721","ZNF550"
"14722","ZNF551"
"14723","ZNF552"
"14724","ZNF554"
"14725","ZNF555"
"14726","ZNF556"
"14727","ZNF557"
"14728","ZNF558"
"14729","ZNF559"
"14730","ZNF560"
"14731","ZNF561"
"14732","ZNF562"
"14733","ZNF563"
"14734","ZNF564"
"14735","ZNF565"
"14736","ZNF566"
"14737","ZNF567"
"14738","ZNF568"
"14739","ZNF569"
"14740","ZNF57"
"14741","ZNF570"
"14742","ZNF571"
"14743","ZNF572"
"14744","ZNF575"
"14745","ZNF576"
"14746","ZNF577"
"14747","ZNF578"
"14748","ZNF580"
"14749","ZNF581"
"14750","ZNF582"
"14751","ZNF583"
"14752","ZNF584"
"14753","ZNF585A"
"14754","ZNF585B"
"14755","ZNF586"
"14756","ZNF587"
"14757","ZNF587B"
"14758","ZNF589"
"14759","ZNF593"
"14760","ZNF594"
"14761","ZNF596"
"14762","ZNF597"
"14763","ZNF599"
"14764","ZNF600"
"14765","ZNF605"
"14766","ZNF606"
"14767","ZNF607"
"14768","ZNF608"
"14769","ZNF609"
"14770","ZNF610"
"14771","ZNF611"
"14772","ZNF613"
"14773","ZNF614"
"14774","ZNF615"
"14775","ZNF616"
"14776","ZNF618"
"14777","ZNF619"
"14778","ZNF620"
"14779","ZNF621"
"14780","ZNF623"
"14781","ZNF624"
"14782","ZNF626"
"14783","ZNF627"
"14784","ZNF629"
"14785","ZNF630"
"14786","ZNF639"
"14787","ZNF641"
"14788","ZNF644"
"14789","ZNF645"
"14790","ZNF646"
"14791","ZNF648"
"14792","ZNF649"
"14793","ZNF652"
"14794","ZNF653"
"14795","ZNF654"
"14796","ZNF655"
"14797","ZNF658"
"14798","ZNF660"
"14799","ZNF662"
"14800","ZNF664"
"14801","ZNF665"
"14802","ZNF667"
"14803","ZNF668"
"14804","ZNF669"
"14805","ZNF670"
"14806","ZNF671"
"14807","ZNF672"
"14808","ZNF674"
"14809","ZNF676"
"14810","ZNF678"
"14811","ZNF680"
"14812","ZNF681"
"14813","ZNF682"
"14814","ZNF683"
"14815","ZNF684"
"14816","ZNF688"
"14817","ZNF689"
"14818","ZNF69"
"14819","ZNF691"
"14820","ZNF692"
"14821","ZNF695"
"14822","ZNF696"
"14823","ZNF697"
"14824","ZNF7"
"14825","ZNF70"
"14826","ZNF700"
"14827","ZNF701"
"14828","ZNF703"
"14829","ZNF704"
"14830","ZNF705A"
"14831","ZNF705D"
"14832","ZNF706"
"14833","ZNF707"
"14834","ZNF708"
"14835","ZNF709"
"14836","ZNF71"
"14837","ZNF710"
"14838","ZNF711"
"14839","ZNF713"
"14840","ZNF714"
"14841","ZNF716"
"14842","ZNF720"
"14843","ZNF721"
"14844","ZNF726"
"14845","ZNF732"
"14846","ZNF737"
"14847","ZNF738"
"14848","ZNF74"
"14849","ZNF740"
"14850","ZNF746"
"14851","ZNF747"
"14852","ZNF749"
"14853","ZNF750"
"14854","ZNF75A"
"14855","ZNF75D"
"14856","ZNF76"
"14857","ZNF763"
"14858","ZNF764"
"14859","ZNF765"
"14860","ZNF766"
"14861","ZNF768"
"14862","ZNF77"
"14863","ZNF770"
"14864","ZNF771"
"14865","ZNF772"
"14866","ZNF773"
"14867","ZNF774"
"14868","ZNF775"
"14869","ZNF776"
"14870","ZNF777"
"14871","ZNF778"
"14872","ZNF780A"
"14873","ZNF780B"
"14874","ZNF781"
"14875","ZNF782"
"14876","ZNF784"
"14877","ZNF785"
"14878","ZNF786"
"14879","ZNF787"
"14880","ZNF789"
"14881","ZNF79"
"14882","ZNF790"
"14883","ZNF791"
"14884","ZNF792"
"14885","ZNF799"
"14886","ZNF80"
"14887","ZNF800"
"14888","ZNF804A"
"14889","ZNF804B"
"14890","ZNF805"
"14891","ZNF808"
"14892","ZNF813"
"14893","ZNF814"
"14894","ZNF816"
"14895","ZNF821"
"14896","ZNF823"
"14897","ZNF827"
"14898","ZNF829"
"14899","ZNF83"
"14900","ZNF830"
"14901","ZNF831"
"14902","ZNF835"
"14903","ZNF837"
"14904","ZNF839"
"14905","ZNF841"
"14906","ZNF843"
"14907","ZNF844"
"14908","ZNF846"
"14909","ZNF85"
"14910","ZNF853"
"14911","ZNF860"
"14912","ZNF862"
"14913","ZNF879"
"14914","ZNF880"
"14915","ZNF90"
"14916","ZNF91"
"14917","ZNF92"
"14918","ZNF93"
"14919","ZNF98"
"14920","ZNFX1"
"14921","ZNHIT2"
"14922","ZNRF1"
"14923","ZNRF2"
"14924","ZNRF3"
"14925","ZNRF4"
"14926","ZP1"
"14927","ZP3"
"14928","ZP4"
"14929","ZPBP"
"14930","ZPBP2"
"14931","ZPLD1"
"14932","ZRANB1"
"14933","ZRANB3"
"14934","ZRSR1"
"14935","ZSCAN1"
"14936","ZSCAN10"
"14937","ZSCAN16"
"14938","ZSCAN18"
"14939","ZSCAN2"
"14940","ZSCAN20"
"14941","ZSCAN21"
"14942","ZSCAN22"
"14943","ZSCAN23"
"14944","ZSCAN29"
"14945","ZSCAN30"
"14946","ZSCAN31"
"14947","ZSCAN32"
"14948","ZSCAN4"
"14949","ZSCAN5A"
"14950","ZSCAN9"
"14951","ZSWIM1"
"14952","ZSWIM2"
"14953","ZSWIM3"
"14954","ZSWIM4"
"14955","ZSWIM5"
"14956","ZSWIM6"
"14957","ZSWIM7"
"14958","ZUFSP"
"14959","ZWILCH"
"14960","ZXDC"
"14961","ZYG11A"
"14962","ZYG11B"
"14963","ZYX"
"14964","ZZEF1"
"14965","ABTB2"
"14966","ACACB"
"14967","ACE2"
"14968","ACIN1"
"14969","ACSBG2"
"14970","ACTN3"
"14971","ACVR2A"
"14972","ADAM21"
"14973","ADAMTS10"
"14974","ADAR"
"14975","ADCY7"
"14976","ADH1C"
"14977","ADIG"
"14978","ADIPOR1"
"14979","AEBP2"
"14980","AFAP1"
"14981","AFF1"
"14982","AFF3"
"14983","AFF4"
"14984","AGBL1"
"14985","AGPAT5"
"14986","AHDC1"
"14987","AHI1"
"14988","AK2"
"14989","AKAP10"
"14990","AKAP3"
"14991","AKAP8L"
"14992","AKNA"
"14993","AKR1C4"
"14994","AKR1CL1"
"14995","AKT3"
"14996","ALDH3B1"
"14997","ALDH3B2"
"14998","ALMS1"
"14999","ALOX15"
"15000","ALPK1"
"15001","AMELY"
"15002","AMER2"
"15003","AMIGO3"
"15004","ANAPC7"
"15005","ANKAR"
"15006","ANKDD1B"
"15007","ANKHD1"
"15008","ANKRD17"
"15009","ANKRD30A"
"15010","ANKRD31"
"15011","ANKRD34C"
"15012","ANKRD44"
"15013","ANKRD61"
"15014","ANKRD65"
"15015","ANKRD66"
"15016","ANKUB1"
"15017","ANO2"
"15018","ANP32B"
"15019","ANTXRL"
"15020","AP1B1"
"15021","APBA2"
"15022","APEX1"
"15023","API5"
"15024","APLN"
"15025","APOA5"
"15026","APOBEC3A"
"15027","APOBR"
"15028","APOC1"
"15029","APOL4"
"15030","APOOL"
"15031","ARC"
"15032","ARHGEF12"
"15033","ARHGEF26"
"15034","ARHGEF33"
"15035","ARL14EPL"
"15036","ARL6"
"15037","ARL9"
"15038","ARMC8"
"15039","ARMCX4"
"15040","ARMCX5"
"15041","ASAP1"
"15042","ASB15"
"15043","ASB3"
"15044","ASCL3"
"15045","ASCL5"
"15046","ASNSD1"
"15047","ASPG"
"15048","ASPM"
"15049","ATF7IP"
"15050","ATG9B"
"15051","ATOX1"
"15052","ATP11A"
"15053","ATP13A3"
"15054","ATP5H"
"15055","ATP5J2"
"15056","ATP5L"
"15057","ATP6AP1L"
"15058","ATP8B1"
"15059","ATP8B4"
"15060","ATPAF1"
"15061","ATPAF2"
"15062","AURKA"
"15063","AVP"
"15064","AZIN1"
"15065","B3GALT1"
"15066","B3GNT6"
"15067","B4GALT5"
"15068","BAAT"
"15069","BAG1"
"15070","BAHCC1"
"15071","BAI1"
"15072","BANP"
"15073","BBOX1"
"15074","BCAT2"
"15075","BCL11A"
"15076","BCL2"
"15077","BCR"
"15078","BEND3"
"15079","BEST2"
"15080","BLACE"
"15081","BLOC1S1"
"15082","BMPER"
"15083","BOD1L2"
"15084","BPIFC"
"15085","BPNT1"
"15086","BRD9"
"15087","BRDT"
"15088","BRE"
"15089","BTBD18"
"15090","BTBD19"
"15091","BTBD6"
"15092","BTF3"
"15093","BTNL2"
"15094","C10orf112"
"15095","C10orf129"
"15096","C10orf90"
"15097","C11orf34"
"15098","C11orf83"
"15099","C11orf85"
"15100","C11orf89"
"15101","C11orf96"
"15102","C12orf36"
"15103","C12orf42"
"15104","C12orf43"
"15105","C12orf54"
"15106","C13orf45"
"15107","C14orf132"
"15108","C14orf164"
"15109","C14orf166"
"15110","C14orf2"
"15111","C15orf37"
"15112","C15orf59"
"15113","C16orf62"
"15114","C16orf97"
"15115","C17orf103"
"15116","C17orf112"
"15117","C17orf75"
"15118","C17orf77"
"15119","C18orf25"
"15120","C19orf26"
"15121","C19orf67"
"15122","C19orf69"
"15123","C19orf81"
"15124","C1D"
"15125","C1QTNF5"
"15126","C1orf127"
"15127","C1orf134"
"15128","C1orf141"
"15129","C1orf145"
"15130","C1orf167"
"15131","C1orf222"
"15132","C1orf228"
"15133","C1orf233"
"15134","C20orf173"
"15135","C20orf24"
"15136","C2CD3"
"15137","C2orf74"
"15138","C2orf82"
"15139","C3orf14"
"15140","C3orf33"
"15141","C3orf36"
"15142","C4orf29"
"15143","C4orf48"
"15144","C4orf50"
"15145","C4orf51"
"15146","C5AR2"
"15147","C5orf34"
"15148","C5orf42"
"15149","C5orf64"
"15150","C6orf100"
"15151","C6orf123"
"15152","C6orf48"
"15153","C6orf52"
"15154","C6orf57"
"15155","C6orf99"
"15156","C7orf73"
"15157","C7orf76"
"15158","C8orf87"
"15159","C9orf169"
"15160","C9orf172"
"15161","C9orf38"
"15162","C9orf69"
"15163","C9orf92"
"15164","CA1"
"15165","CACNA1B"
"15166","CACNA1E"
"15167","CACNA2D3"
"15168","CACNG5"
"15169","CALN1"
"15170","CAMP"
"15171","CAPN8"
"15172","CAPNS1"
"15173","CAPNS2"
"15174","CARD14"
"15175","CARD18"
"15176","CASP12"
"15177","CBFB"
"15178","CBX5"
"15179","CC2D2A"
"15180","CCAR1"
"15181","CCBP2"
"15182","CCDC141"
"15183","CCDC153"
"15184","CCDC154"
"15185","CCDC157"
"15186","CCDC159"
"15187","CCDC160"
"15188","CCDC166"
"15189","CCDC168"
"15190","CCDC177"
"15191","CCDC18"
"15192","CCDC180"
"15193","CCDC30"
"15194","CCDC47"
"15195","CCDC67"
"15196","CCDC79"
"15197","CCDC82"
"15198","CCDC91"
"15199","CCNC"
"15200","CCND2"
"15201","CCNE2"
"15202","CCNF"
"15203","CCNL1"
"15204","CCR5"
"15205","CD101"
"15206","CD300E"
"15207","CD72"
"15208","CDC26"
"15209","CDC27"
"15210","CDC42"
"15211","CDC42SE1"
"15212","CDCA4"
"15213","CDH18"
"15214","CDH23"
"15215","CDH24"
"15216","CDK3"
"15217","CDK5RAP2"
"15218","CDKAL1"
"15219","CDKN1A"
"15220","CDKN3"
"15221","CDYL2"
"15222","CEACAM16"
"15223","CEACAM18"
"15224","CEBPA"
"15225","CECR2"
"15226","CELF2"
"15227","CEP290"
"15228","CEP41"
"15229","CEP44"
"15230","CEP63"
"15231","CES4A"
"15232","CFD"
"15233","CFLAR"
"15234","CFP"
"15235","CHCHD3"
"15236","CHD2"
"15237","CHD8"
"15238","CHDC2"
"15239","CHKA"
"15240","CHMP1B"
"15241","CHRNA2"
"15242","CHST15"
"15243","CHTOP"
"15244","CHURC1"
"15245","CKAP2L"
"15246","CLASP2"
"15247","CLCA1"
"15248","CLCF1"
"15249","CLDN8"
"15250","CLEC3A"
"15251","CLK1"
"15252","CLLU1OS"
"15253","CLPB"
"15254","CLUH"
"15255","CMIP"
"15256","CNBD1"
"15257","CNOT6L"
"15258","CNTN4"
"15259","CNTNAP4"
"15260","CNTRL"
"15261","COG5"
"15262","COG6"
"15263","COG7"
"15264","COL18A1"
"15265","COL21A1"
"15266","COL26A1"
"15267","COL4A3BP"
"15268","COL6A5"
"15269","COPG2"
"15270","COPZ2"
"15271","CORO2B"
"15272","CORO6"
"15273","CORT"
"15274","COX16"
"15275","COX17"
"15276","COX7A2L"
"15277","CPB1"
"15278","CPEB1"
"15279","CPEB2"
"15280","CPM"
"15281","CPNE3"
"15282","CRAMP1L"
"15283","CRISP3"
"15284","CRYM"
"15285","CSF3R"
"15286","CSMD1"
"15287","CSPG5"
"15288","CSRP3"
"15289","CST7"
"15290","CSTF2"
"15291","CSTL1"
"15292","CTDSPL2"
"15293","CTNNA3"
"15294","CUX1"
"15295","CUZD1"
"15296","CXCL14"
"15297","CXXC4"
"15298","CXorf30"
"15299","CXorf56"
"15300","CXorf67"
"15301","CYB5RL"
"15302","CYLD"
"15303","CYP2E1"
"15304","CYP4F22"
"15305","CYTH1"
"15306","CYTIP"
"15307","CYorf17"
"15308","DAAM2"
"15309","DAB1"
"15310","DAPK2"
"15311","DBX1"
"15312","DCAF12L2"
"15313","DCAF8L2"
"15314","DDB2"
"15315","DDIT3"
"15316","DDX11"
"15317","DDX39A"
"15318","DDX3Y"
"15319","DDX60L"
"15320","40877"
"15321","DENND3"
"15322","DENND4C"
"15323","DEPDC1B"
"15324","DIAPH1"
"15325","DIAPH2"
"15326","DIO3"
"15327","DIRAS3"
"15328","DIXDC1"
"15329","DLGAP3"
"15330","DMBT1"
"15331","DNAH10OS"
"15332","DNAH11"
"15333","DNAH17"
"15334","DNAH2"
"15335","DNAH6"
"15336","DNAJB11"
"15337","DNAJB12"
"15338","DNAJB6"
"15339","DNAJB9"
"15340","DNAJC19"
"15341","DNAJC7"
"15342","DOCK1"
"15343","DPEP2"
"15344","DRAM2"
"15345","DRG1"
"15346","DRP2"
"15347","DSPP"
"15348","DUOX2"
"15349","DUSP10"
"15350","DUSP27"
"15351","DUSP8"
"15352","DUT"
"15353","DYNLL1"
"15354","DYNLL2"
"15355","DYRK4"
"15356","DZANK1"
"15357","EBF4"
"15358","EBLN1"
"15359","EBLN2"
"15360","ECT2L"
"15361","EDA2R"
"15362","EDC4"
"15363","EFCAB12"
"15364","EFCAB4A"
"15365","EFNA5"
"15366","EGFL7"
"15367","EGR4"
"15368","EI24"
"15369","EID1"
"15370","EID3"
"15371","EIF1AY"
"15372","EIF3E"
"15373","EIF3F"
"15374","EIF4A2"
"15375","EIF4E1B"
"15376","EIF4E2"
"15377","EIF4G3"
"15378","EIF5A"
"15379","ELANE"
"15380","ELFN1"
"15381","ELMO1"
"15382","ELOVL5"
"15383","ELOVL7"
"15384","EMC7"
"15385","EME2"
"15386","ENO2"
"15387","ENOX2"
"15388","ENPP3"
"15389","ENY2"
"15390","EP400"
"15391","EPDR1"
"15392","EPHB6"
"15393","EPN3"
"15394","EPS15"
"15395","EPT1"
"15396","ERBB2IP"
"15397","ERC1"
"15398","ERG"
"15399","ERH"
"15400","ERI1"
"15401","ESRRB"
"15402","ETAA1"
"15403","ETNK1"
"15404","ETV6"
"15405","EXOC3L2"
"15406","FAF2"
"15407","FAM120A"
"15408","FAM160A1"
"15409","FAM163B"
"15410","FAM169B"
"15411","FAM170A"
"15412","FAM177B"
"15413","FAM180A"
"15414","FAM187A"
"15415","FAM19A1"
"15416","FAM204A"
"15417","FAM213B"
"15418","FAM216B"
"15419","FAM227A"
"15420","FAM228B"
"15421","FAM71D"
"15422","FAM83G"
"15423","FANCB"
"15424","FANCM"
"15425","FANK1"
"15426","FAR1"
"15427","FAT3"
"15428","FAU"
"15429","FBF1"
"15430","FBXL15"
"15431","FBXL21"
"15432","FBXL22"
"15433","FBXL4"
"15434","FBXL7"
"15435","FBXO11"
"15436","FBXW2"
"15437","FCHO1"
"15438","FDPS"
"15439","FDX1"
"15440","FER1L6"
"15441","FFAR2"
"15442","FGF21"
"15443","FGFBP1"
"15444","FGFR1OP"
"15445","FGFR1OP2"
"15446","FGFR2"
"15447","FGFR3"
"15448","FGFRL1"
"15449","FGL1"
"15450","FHDC1"
"15451","FJX1"
"15452","FKBP15"
"15453","FKBP8"
"15454","FLI1"
"15455","FLVCR1"
"15456","FNBP1L"
"15457","FNDC5"
"15458","FNTA"
"15459","FOLR3"
"15460","FOXJ3"
"15461","FOXK1"
"15462","FOXN3"
"15463","FOXO6"
"15464","FOXP1"
"15465","FRAS1"
"15466","FRK"
"15467","FRMPD3"
"15468","FRRS1L"
"15469","FRS3"
"15470","FSIP2"
"15471","FTSJ1"
"15472","FTSJ2"
"15473","FUBP1"
"15474","FUOM"
"15475","FUS"
"15476","FUT4"
"15477","FUT5"
"15478","FZD10"
"15479","FZD2"
"15480","G3BP2"
"15481","GAB2"
"15482","GABPB1"
"15483","GABRR2"
"15484","GABRR3"
"15485","GAN"
"15486","GAPT"
"15487","GBA3"
"15488","GBP5"
"15489","GCLC"
"15490","GCNT6"
"15491","GCNT7"
"15492","GDF9"
"15493","GDPGP1"
"15494","GFI1B"
"15495","GFPT1"
"15496","GGACT"
"15497","GGNBP2"
"15498","GHRH"
"15499","GIGYF2"
"15500","GIPC3"
"15501","GJA5"
"15502","GJA8"
"15503","GJA9"
"15504","GJB7"
"15505","GJD3"
"15506","GLB1L2"
"15507","GLI2"
"15508","GLIS2"
"15509","GLMN"
"15510","GLOD5"
"15511","GMEB1"
"15512","GOLGA3"
"15513","GOLT1B"
"15514","GP5"
"15515","GPAM"
"15516","GPATCH11"
"15517","GPBP1"
"15518","GPR107"
"15519","GPR111"
"15520","GPR112"
"15521","GPR115"
"15522","GPR12"
"15523","GPR135"
"15524","GPR141"
"15525","GPR143"
"15526","GPR146"
"15527","GPR156"
"15528","GPR161"
"15529","GPR18"
"15530","GPR19"
"15531","GPR55"
"15532","GPR61"
"15533","GPR68"
"15534","GPRIN3"
"15535","GPT"
"15536","GRAMD1B"
"15537","GRAMD4"
"15538","GRHL1"
"15539","GRIN2A"
"15540","GRIN2B"
"15541","GRINA"
"15542","GRM1"
"15543","GRM6"
"15544","GSKIP"
"15545","GSS"
"15546","GSTA5"
"15547","GSTM3"
"15548","GTF2H1"
"15549","GYPB"
"15550","H2BFM"
"15551","HAND2"
"15552","HAUS2"
"15553","HAUS6"
"15554","HBE1"
"15555","HCAR1"
"15556","HCAR3"
"15557","HCRTR1"
"15558","HDAC7"
"15559","HDAC8"
"15560","HDAC9"
"15561","HEATR4"
"15562","HECTD4"
"15563","HELQ"
"15564","HERC3"
"15565","HHLA1"
"15566","HIST1H2AC"
"15567","HIST1H2BJ"
"15568","HIST1H4H"
"15569","HIST4H4"
"15570","HIVEP2"
"15571","HIVEP3"
"15572","HLA-DPA1"
"15573","HNRNPA1"
"15574","HNRNPC"
"15575","HRASLS"
"15576","HS3ST6"
"15577","HSF4"
"15578","HSH2D"
"15579","HSP90AB1"
"15580","HSPA2"
"15581","HSPB6"
"15582","HSPG2"
"15583","HSPH1"
"15584","HTR1D"
"15585","HTR2A"
"15586","HTT"
"15587","HYI"
"15588","IDI1"
"15589","IDO2"
"15590","IFIH1"
"15591","IGF1"
"15592","IGFN1"
"15593","IGLL5"
"15594","IGSF23"
"15595","IGSF9B"
"15596","IKZF1"
"15597","IKZF2"
"15598","IL13RA2"
"15599","IL17RE"
"15600","IL17REL"
"15601","IL18R1"
"15602","IL1R1"
"15603","IL1RAPL1"
"15604","IL1RAPL2"
"15605","IL22"
"15606","IL23A"
"15607","IL34"
"15608","IMMP2L"
"15609","INO80D"
"15610","INPP5D"
"15611","INSIG1"
"15612","INTS12"
"15613","IPMK"
"15614","IQCF6"
"15615","IRF2"
"15616","IRG1"
"15617","ISCA1"
"15618","ITM2A"
"15619","ITPKB"
"15620","ITPR3"
"15621","JAK3"
"15622","JOSD2"
"15623","JRKL"
"15624","KANK2"
"15625","KAT6A"
"15626","KCNA6"
"15627","KCNE4"
"15628","KCNJ16"
"15629","KCNJ6"
"15630","KCNK9"
"15631","KCNMB2"
"15632","KCNQ5"
"15633","KCNV1"
"15634","KCTD12"
"15635","KCTD4"
"15636","KDM3B"
"15637","KDM5D"
"15638","KDM6A"
"15639","KIAA0125"
"15640","KIAA0146"
"15641","KIAA0226"
"15642","KIAA0226L"
"15643","KIAA0368"
"15644","KIAA0430"
"15645","KIAA0513"
"15646","KIAA0754"
"15647","KIAA1024L"
"15648","KIAA1109"
"15649","KIAA1161"
"15650","KIAA1549L"
"15651","KIAA1731"
"15652","KIAA2018"
"15653","KIF24"
"15654","KIFC1"
"15655","KIT"
"15656","KLF10"
"15657","KLHL13"
"15658","KLHL31"
"15659","KLK14"
"15660","KLRF2"
"15661","KNSTRN"
"15662","KPNA3"
"15663","KPNA5"
"15664","KPRP"
"15665","KRAS"
"15666","KRBA1"
"15667","KRT35"
"15668","KRT4"
"15669","KRT40"
"15670","KRTAP10-7"
"15671","KRTAP16-1"
"15672","KRTAP29-1"
"15673","KRTAP6-3"
"15674","KRTAP9-1"
